"set.id","set.name","year","set.num.parts","theme.id","theme.name","sub.theme.name","sub.sub.theme.name","inventory.id","inv.num.sets","inv.num.parts","total.parts","part.id","part.name","part.category.id","part.category.name","part.is.spare","color.id","color.name","color.hex","color.is.trans","text.color.hex"
"7784-1","The Batmobile Ultimate Collectors' Edition",2006,1045,485,"Super Heroes","Batman","Ultimate Collector Series",10858,NA,2,2,"51342","Dragon Wing 19 x 11",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"7785-1","Arkham Asylum",2006,868,484,"Super Heroes","Batman",NA,3761,NA,1,1,"30103","Bat",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"7785-1","Arkham Asylum",2006,868,484,"Super Heroes","Batman",NA,3761,NA,6,6,"30176","Plant, Round 1 x 1 - 3 Bamboo Leaves",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"7785-1","Arkham Asylum",2006,868,484,"Super Heroes","Batman",NA,3761,NA,2,2,"3741","Plant, Flower Stem",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"7785-1","Arkham Asylum",2006,868,484,"Super Heroes","Batman",NA,3761,NA,1,1,"40234","Rat",28,"Plants and Animals",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF"
"7785-1","Arkham Asylum",2006,868,484,"Super Heroes","Batman",NA,3761,NA,2,2,"55706","Dragon Wing 8 x 10",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"7786-1","The Batcopter: The Chase for the Scarecrow",2007,299,484,"Super Heroes","Batman",NA,4926,NA,1,1,"55706","Dragon Wing 8 x 10",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"7787-1","The Bat-Tank: The Riddler and Bane's Hideout",2007,651,484,"Super Heroes","Batman",NA,12123,NA,2,2,"55706","Dragon Wing 8 x 10",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"7789-1","Lotso's Dump Truck",2010,129,275,"Toy Story",NA,NA,3740,NA,1,1,"90001","Octopus Legs",28,"Plants and Animals",FALSE,85,"Dark Purple","#3F3691",FALSE,"#FFFFFF"
"7789-1","Lotso's Dump Truck",2010,129,275,"Toy Story",NA,NA,3740,NA,1,1,"90187c01pr0001","Bear 'Lotso' Body",28,"Plants and Animals",FALSE,26,"Magenta","#923978",FALSE,"#FFFFFF"
"7789-1","Lotso's Dump Truck",2010,129,275,"Toy Story",NA,NA,3740,NA,1,1,"90190","Bear 'Lotso' Arm - Left",28,"Plants and Animals",FALSE,26,"Magenta","#923978",FALSE,"#FFFFFF"
"7789-1","Lotso's Dump Truck",2010,129,275,"Toy Story",NA,NA,3740,NA,1,1,"90203","Bear 'Lotso' Arm - Right",28,"Plants and Animals",FALSE,26,"Magenta","#923978",FALSE,"#FFFFFF"
"7795-1","LEGO Deluxe Starter Set",2006,1104,37,"Creator","Basic Set",NA,5987,NA,2,2,"3471","Plant, Pine Tree - Large 4 x 4 x 6 2/3",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"7834-1","Level Crossing Manual",1980,95,234,"Train","12V",NA,988,NA,1,1,"3778","Plant, Tree Cypress",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"7835-1","Manual Road Crossing",1985,132,235,"Train","4.5V",NA,5374,NA,2,2,"3741","Plant, Flower Stem",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"7835-1","Manual Road Crossing",1985,132,235,"Train","4.5V",NA,5374,NA,3,3,"3742","Plant, Flower - Small",28,"Plants and Animals",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000"
"7835-1","Manual Road Crossing",1985,132,235,"Train","4.5V",NA,5374,NA,1,1,"3742","Plant, Flower - Small",28,"Plants and Animals",TRUE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"7835-1","Manual Road Crossing",1985,132,235,"Train","4.5V",NA,5374,NA,3,3,"3742","Plant, Flower - Small",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"7835-1","Manual Road Crossing",1985,132,235,"Train","4.5V",NA,5374,NA,1,1,"3742","Plant, Flower - Small",28,"Plants and Animals",TRUE,14,"Yellow","#F2CD37",FALSE,"#000000"
"7835-1","Manual Road Crossing",1985,132,235,"Train","4.5V",NA,5374,NA,1,1,"3778","Plant, Tree Cypress",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"7870-1","Hans Christian Andersen Bucket",2005,499,37,"Creator","Basic Set",NA,571,NA,1,1,"2423","Plant, Leaves 4 x 3",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"7879-1","Hoth Echo Base",2011,765,169,"Star Wars","Star Wars Episode 4/5/6",NA,2540,NA,1,1,"2423","Plant, Leaves 4 x 3",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"7879-1","Hoth Echo Base",2011,765,169,"Star Wars","Star Wars Episode 4/5/6",NA,2540,NA,1,1,"4491b","Saddle [Two Clips]",28,"Plants and Animals",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF"
"7879-1","Hoth Echo Base",2011,765,169,"Star Wars","Star Wars Episode 4/5/6",NA,2540,NA,1,1,"64800","Tauntaun, Complete Assembly",28,"Plants and Animals",FALSE,71,"Light Bluish Gray","#A0A5A9",FALSE,"#FFFFFF"
"7884-1","Batman's Buggy: The Escape of Mr. Freeze",2008,75,484,"Super Heroes","Batman",NA,9204,NA,1,1,"55706","Dragon Wing 8 x 10",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"7886-1","The Batcycle: Harley Quinn's Hammer Truck",2008,273,484,"Super Heroes","Batman",NA,7569,NA,2,2,"6133","Dragon Wing",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"7893-2","Passenger Plane - ANA version",2006,386,53,"Town","City","Airport",2357,NA,4,4,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"7894-2","Airport - ANA Version",2007,685,53,"Town","City","Airport",9642,NA,2,2,"3741","Plant, Flower Stem",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"7894-2","Airport - ANA Version",2007,685,53,"Town","City","Airport",9642,NA,1,1,"3741","Plant, Flower Stem",28,"Plants and Animals",TRUE,2,"Green","#237841",FALSE,"#FFFFFF"
"7894-2","Airport - ANA Version",2007,685,53,"Town","City","Airport",9642,NA,6,6,"3742","Plant, Flower - Small",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"7894-2","Airport - ANA Version",2007,685,53,"Town","City","Airport",9642,NA,2,2,"3742","Plant, Flower - Small",28,"Plants and Animals",TRUE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"79000-1","Riddles for The Ring",2012,105,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",14064,NA,1,1,"64648","Fish [Anti-Stud Mouth]",28,"Plants and Animals",FALSE,179,"Flat Silver","#898788",FALSE,"#FFFFFF"
"79000-1","Riddles for The Ring",2012,105,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",14064,NA,1,1,"93160","Dog Bone [Short]",28,"Plants and Animals",TRUE,15,"White","#FFFFFF",FALSE,"#000000"
"79000-1","Riddles for The Ring",2012,105,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",14064,NA,1,1,"93160","Dog Bone [Short]",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79001-1","Escape from Mirkwood Spiders",2012,298,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",4856,NA,2,2,"2417","Plant, Leaves 6 x 5",28,"Plants and Animals",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF"
"79001-1","Escape from Mirkwood Spiders",2012,298,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",4856,NA,2,2,"30238","Spider",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79001-1","Escape from Mirkwood Spiders",2012,298,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",4856,NA,1,1,"30238","Spider",28,"Plants and Animals",FALSE,1000,"Glow in Dark White","#D9D9D9",FALSE,"#000000"
"79001-1","Escape from Mirkwood Spiders",2012,298,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",4856,NA,1,1,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",TRUE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79001-1","Escape from Mirkwood Spiders",2012,298,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",4856,NA,4,4,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79001-1","Escape from Mirkwood Spiders",2012,298,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",4856,NA,1,1,"55236","Spiky Vine / Tail [aka Bionicle Spine]",28,"Plants and Animals",TRUE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF"
"79001-1","Escape from Mirkwood Spiders",2012,298,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",4856,NA,3,3,"55236","Spiky Vine / Tail [aka Bionicle Spine]",28,"Plants and Animals",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF"
"79001-1","Escape from Mirkwood Spiders",2012,298,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",4856,NA,1,1,"87747","Barb Medium Flexible [Claw, Horn]",28,"Plants and Animals",TRUE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79001-1","Escape from Mirkwood Spiders",2012,298,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",4856,NA,16,16,"87747","Barb Medium Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79001-1","Escape from Mirkwood Spiders",2012,298,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",4856,NA,1,1,"90981","Spider Web, Hanging",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79001-1","Escape from Mirkwood Spiders",2012,298,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",4856,NA,1,1,"93160","Dog Bone [Short]",28,"Plants and Animals",TRUE,15,"White","#FFFFFF",FALSE,"#000000"
"79001-1","Escape from Mirkwood Spiders",2012,298,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",4856,NA,2,2,"93160","Dog Bone [Short]",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79002-1","Attack of the Wargs",2012,400,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",1660,NA,1,1,"11429pr0001","Warg Lower Jaw with Tan Teeth Print",28,"Plants and Animals",FALSE,72,"Dark Bluish Gray","#6C6E68",FALSE,"#FFFFFF"
"79002-1","Attack of the Wargs",2012,400,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",1660,NA,1,1,"11429pr0001","Warg Lower Jaw with Tan Teeth Print",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79002-1","Attack of the Wargs",2012,400,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",1660,NA,1,1,"13206pr0001","Warg Body with Dark Red Nose Print",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79002-1","Attack of the Wargs",2012,400,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",1660,NA,1,1,"13206pr0002","Warg Body with Dark Brown Nose Print",28,"Plants and Animals",FALSE,72,"Dark Bluish Gray","#6C6E68",FALSE,"#FFFFFF"
"79002-1","Attack of the Wargs",2012,400,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",1660,NA,8,8,"2417","Plant, Leaves 6 x 5",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"79002-1","Attack of the Wargs",2012,400,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",1660,NA,9,9,"2423","Plant, Leaves 4 x 3",28,"Plants and Animals",FALSE,326,"Olive Green","#9B9A5A",FALSE,"#FFFFFF"
"79002-1","Attack of the Wargs",2012,400,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",1660,NA,1,1,"30176","Plant, Round 1 x 1 - 3 Bamboo Leaves",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"79002-1","Attack of the Wargs",2012,400,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",1660,NA,2,2,"4491b","Saddle [Two Clips]",28,"Plants and Animals",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF"
"79002-1","Attack of the Wargs",2012,400,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",1660,NA,1,1,"92691","Dog Bone [Long]",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79002-1","Attack of the Wargs",2012,400,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",1660,NA,1,1,"93160","Dog Bone [Short]",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79002-1","Attack of the Wargs",2012,400,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",1660,NA,1,1,"93160","Dog Bone [Short]",28,"Plants and Animals",TRUE,15,"White","#FFFFFF",FALSE,"#000000"
"79003-1","An Unexpected Gathering",2012,667,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",6859,NA,2,2,"22667","Plant, Cherries",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"79003-1","An Unexpected Gathering",2012,667,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",6859,NA,1,1,"22667","Plant, Cherries",28,"Plants and Animals",TRUE,27,"Lime","#BBE90B",FALSE,"#000000"
"79003-1","An Unexpected Gathering",2012,667,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",6859,NA,2,2,"22667","Plant, Cherries",28,"Plants and Animals",FALSE,27,"Lime","#BBE90B",FALSE,"#000000"
"79003-1","An Unexpected Gathering",2012,667,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",6859,NA,1,1,"22667","Plant, Cherries",28,"Plants and Animals",TRUE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"79003-1","An Unexpected Gathering",2012,667,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",6859,NA,2,2,"2417","Plant, Leaves 6 x 5",28,"Plants and Animals",FALSE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"79003-1","An Unexpected Gathering",2012,667,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",6859,NA,3,3,"2417","Plant, Leaves 6 x 5",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"79003-1","An Unexpected Gathering",2012,667,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",6859,NA,2,2,"33051","Plant, Apple",28,"Plants and Animals",FALSE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"79003-1","An Unexpected Gathering",2012,667,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",6859,NA,2,2,"33172","Plant, Carrot",28,"Plants and Animals",FALSE,25,"Orange","#FE8A18",FALSE,"#FFFFFF"
"79003-1","An Unexpected Gathering",2012,667,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",6859,NA,1,1,"33183","Plant, Carrot Top",28,"Plants and Animals",TRUE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"79003-1","An Unexpected Gathering",2012,667,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",6859,NA,7,7,"33183","Plant, Carrot Top",28,"Plants and Animals",FALSE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"79003-1","An Unexpected Gathering",2012,667,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",6859,NA,1,1,"3741","Plant, Flower Stem",28,"Plants and Animals",TRUE,2,"Green","#237841",FALSE,"#FFFFFF"
"79003-1","An Unexpected Gathering",2012,667,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",6859,NA,6,6,"3741","Plant, Flower Stem",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"79003-1","An Unexpected Gathering",2012,667,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",6859,NA,3,3,"3742","Plant, Flower - Small",28,"Plants and Animals",TRUE,14,"Yellow","#F2CD37",FALSE,"#000000"
"79003-1","An Unexpected Gathering",2012,667,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",6859,NA,2,2,"3742","Plant, Flower - Small",28,"Plants and Animals",TRUE,15,"White","#FFFFFF",FALSE,"#000000"
"79003-1","An Unexpected Gathering",2012,667,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",6859,NA,1,1,"3742","Plant, Flower - Small",28,"Plants and Animals",TRUE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"79003-1","An Unexpected Gathering",2012,667,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",6859,NA,6,6,"3742","Plant, Flower - Small",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79003-1","An Unexpected Gathering",2012,667,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",6859,NA,3,3,"3742","Plant, Flower - Small",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"79003-1","An Unexpected Gathering",2012,667,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",6859,NA,9,9,"3742","Plant, Flower - Small",28,"Plants and Animals",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000"
"79003-1","An Unexpected Gathering",2012,667,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",6859,NA,1,1,"6064","Plant, Bush 2 x 2 x 4",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"79006-1","The Council of Elrond",2013,242,567,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Fellowship of the Ring",8379,NA,3,3,"2417","Plant, Leaves 6 x 5",28,"Plants and Animals",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF"
"79006-1","The Council of Elrond",2013,242,567,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Fellowship of the Ring",8379,NA,5,5,"2423","Plant, Leaves 4 x 3",28,"Plants and Animals",FALSE,326,"Olive Green","#9B9A5A",FALSE,"#FFFFFF"
"79007-1","Battle at the Black Gate",2013,655,569,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Return of the King",2001,NA,1,1,"10509pr0002","Horse, Moveable Legs with Gray Bridle Print",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79007-1","Battle at the Black Gate",2013,655,569,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Return of the King",2001,NA,10,10,"11089","Barb Large Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79007-1","Battle at the Black Gate",2013,655,569,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Return of the King",2001,NA,1,1,"11435pr0001","Eagle Body with Beak, Eyes and Dark Brown Tail Feathers Print",28,"Plants and Animals",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF"
"79007-1","Battle at the Black Gate",2013,655,569,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Return of the King",2001,NA,1,1,"11777pr01","Eagle Wing - Right with Dark Brown Feathers Print",28,"Plants and Animals",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF"
"79007-1","Battle at the Black Gate",2013,655,569,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Return of the King",2001,NA,1,1,"11778pr01","Eagle Wing - Left with Dark Brown Feathers Print",28,"Plants and Animals",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF"
"79007-1","Battle at the Black Gate",2013,655,569,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Return of the King",2001,NA,2,2,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79007-1","Battle at the Black Gate",2013,655,569,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Return of the King",2001,NA,1,1,"4491b","Saddle [Two Clips]",28,"Plants and Animals",FALSE,72,"Dark Bluish Gray","#6C6E68",FALSE,"#FFFFFF"
"79007-1","Battle at the Black Gate",2013,655,569,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Return of the King",2001,NA,10,10,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79007-1","Battle at the Black Gate",2013,655,569,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Return of the King",2001,NA,4,4,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",TRUE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79007-1","Battle at the Black Gate",2013,655,569,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Return of the King",2001,NA,1,1,"93160","Dog Bone [Short]",28,"Plants and Animals",TRUE,15,"White","#FFFFFF",FALSE,"#000000"
"79007-1","Battle at the Black Gate",2013,655,569,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Return of the King",2001,NA,1,1,"93160","Dog Bone [Short]",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79008-1","Pirate Ship Ambush",2013,754,569,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Return of the King",14844,NA,2,2,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79008-1","Pirate Ship Ambush",2013,754,569,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Return of the King",14844,NA,1,1,"40234","Rat",28,"Plants and Animals",FALSE,71,"Light Bluish Gray","#A0A5A9",FALSE,"#FFFFFF"
"79008-1","Pirate Ship Ambush",2013,754,569,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Return of the King",14844,NA,3,3,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",TRUE,179,"Flat Silver","#898788",FALSE,"#FFFFFF"
"79008-1","Pirate Ship Ambush",2013,754,569,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Return of the King",14844,NA,6,6,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,179,"Flat Silver","#898788",FALSE,"#FFFFFF"
"79008-1","Pirate Ship Ambush",2013,754,569,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Return of the King",14844,NA,2,2,"55706","Dragon Wing 8 x 10",28,"Plants and Animals",FALSE,72,"Dark Bluish Gray","#6C6E68",FALSE,"#FFFFFF"
"79008-1","Pirate Ship Ambush",2013,754,569,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Return of the King",14844,NA,2,2,"6133","Dragon Wing",28,"Plants and Animals",FALSE,72,"Dark Bluish Gray","#6C6E68",FALSE,"#FFFFFF"
"79010-1","The Goblin King Battle",2012,838,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",14231,NA,3,3,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79010-1","The Goblin King Battle",2012,838,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",14231,NA,3,3,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79010-1","The Goblin King Battle",2012,838,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",14231,NA,1,1,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",TRUE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79010-1","The Goblin King Battle",2012,838,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",14231,NA,14,14,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79010-1","The Goblin King Battle",2012,838,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",14231,NA,4,4,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",TRUE,15,"White","#FFFFFF",FALSE,"#000000"
"79010-1","The Goblin King Battle",2012,838,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",14231,NA,1,1,"87747","Barb Medium Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79010-1","The Goblin King Battle",2012,838,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",14231,NA,1,1,"87747","Barb Medium Flexible [Claw, Horn]",28,"Plants and Animals",TRUE,15,"White","#FFFFFF",FALSE,"#000000"
"79010-1","The Goblin King Battle",2012,838,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",14231,NA,2,2,"92691","Dog Bone [Long]",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79010-1","The Goblin King Battle",2012,838,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",14231,NA,3,3,"93160","Dog Bone [Short]",28,"Plants and Animals",TRUE,15,"White","#FFFFFF",FALSE,"#000000"
"79010-1","The Goblin King Battle",2012,838,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",14231,NA,6,6,"93160","Dog Bone [Short]",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79011-1","Dol Guldur Ambush",2013,217,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",5924,NA,2,2,"2423","Plant, Leaves 4 x 3",28,"Plants and Animals",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF"
"79011-1","Dol Guldur Ambush",2013,217,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",5924,NA,1,1,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79011-1","Dol Guldur Ambush",2013,217,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",5924,NA,1,1,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",TRUE,15,"White","#FFFFFF",FALSE,"#000000"
"79011-1","Dol Guldur Ambush",2013,217,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",5924,NA,1,1,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79011-1","Dol Guldur Ambush",2013,217,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",5924,NA,1,1,"55236","Spiky Vine / Tail [aka Bionicle Spine]",28,"Plants and Animals",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF"
