"set.id","set.name","year","set.num.parts","theme.id","theme.name","sub.theme.name","sub.sub.theme.name","inventory.id","inv.num.sets","inv.num.parts","total.parts","part.id","part.name","part.category.id","part.category.name","part.is.spare","color.id","color.name","color.hex","color.is.trans","text.color.hex","num.parts","style"
"60051-1","High-Speed Passenger Train",2014,606,66,"Town","City","Trains",5185,NA,1,1,"92081","Minifig Hair Combed Back",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"60097-1","City Square",2015,1683,63,"Town","City","Traffic",12656,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"60104-1","Airport Passenger Terminal",2016,692,53,"Town","City","Airport",4991,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,28,"Dark Tan","#958A73",FALSE,"#FFFFFF",1,"Other"
"60128-1","Police Pursuit",2016,184,61,"Town","City","Police",14274,NA,1,1,"92081","Minifig Hair Combed Back",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"60130-1","Prison Island",2016,753,61,"Town","City","Police",3423,NA,1,1,"92081","Minifig Hair Combed Back",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"60132-1","Service Station",2016,513,63,"Town","City","Traffic",9576,NA,1,1,"99930","Minifig Hair Smooth Combed Sideways",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Other"
"60134-1","Fun in the park - City People Pack",2016,160,52,"Town","City",NA,186,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,71,"Light Bluish Gray","#A0A5A9",FALSE,"#FFFFFF",1,"Other"
"60134-1","Fun in the park - City People Pack",2016,160,52,"Town","City",NA,186,NA,1,1,"99930","Minifig Hair Smooth Combed Sideways",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"60150-1","Pizza Van",2017,249,63,"Town","City","Traffic",1776,NA,1,1,"92081","Minifig Hair Combed Back",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"60154-1","Bus Station",2017,337,63,"Town","City","Traffic",19534,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,71,"Light Bluish Gray","#A0A5A9",FALSE,"#FFFFFF",1,"Other"
"60161-1","Jungle Exploration Site",2017,812,614,"Town","City","Jungle",18588,NA,1,1,"99930","Minifig Hair Smooth Combed Sideways",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Other"
"60162-1","Jungle Air Drop Helicopter",2017,1250,614,"Town","City","Jungle",18953,NA,1,1,"99930","Minifig Hair Smooth Combed Sideways",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Other"
"60167-1","Coast Guard Head Quarters",2017,793,55,"Town","City","Coast Guard",19565,NA,1,1,"99930","Minifig Hair Smooth Combed Sideways",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"60174-1","Mountain Police Headquarters",2018,654,52,"Town","City",NA,21199,NA,1,1,"92081","Minifig Hair Combed Back",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"60182-1","Pickup & Caravan",2018,344,52,"Town","City",NA,21204,NA,1,1,"99930","Minifig Hair Smooth Combed Sideways",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"60200-1","Capital City",2018,1210,63,"Town","City","Traffic",24654,NA,1,1,"87999","Minifig Hair with Beard and Mouth Hole",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Other"
"60202-1","People Pack - Outdoor",2018,164,52,"Town","City",NA,24663,NA,1,1,"99930","Minifig Hair Smooth Combed Sideways",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Other"
"60204-1","Hospital",2018,860,60,"Town","City","Hospital",24664,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"60204-1","Hospital",2018,860,60,"Town","City","Hospital",24664,NA,1,1,"99930","Minifig Hair Smooth Combed Sideways",65,"Minifig Headwear",FALSE,28,"Dark Tan","#958A73",FALSE,"#FFFFFF",1,"Other"
"60214-1","Burger Bar Fire Rescue",2019,326,58,"Town","City","Fire",30074,NA,1,1,"99930","Minifig Hair Smooth Combed Sideways",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Other"
"6060-1","Knight's Challenge",1989,168,199,"Castle","Lion Knights",NA,10846,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6083-1","Knight's Tournament",1981,210,189,"Castle","Classic Castle",NA,2922,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6210-1","Jabba's Sail Barge",2006,781,169,"Star Wars","Star Wars Episode 4/5/6",NA,3374,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"6210-1","Jabba's Sail Barge",2006,781,169,"Star Wars","Star Wars Episode 4/5/6",NA,3374,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,19,"Tan","#E4CD9E",FALSE,"#000000",1,"Other"
"6211-1","Imperial Star Destroyer",2006,1388,169,"Star Wars","Star Wars Episode 4/5/6",NA,8948,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,71,"Light Bluish Gray","#A0A5A9",FALSE,"#FFFFFF",1,"Other"
"6246-1","Crocodile Cage",1994,61,152,"Pirates","Pirates I","Islanders",14385,NA,1,1,"6025","Minifig Hair Islander",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6256-1","Islander Catamaran",1994,64,152,"Pirates","Pirates I","Islanders",11807,NA,1,1,"6025","Minifig Hair Islander",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6262-1","King Kahuka's Throne",1994,155,152,"Pirates","Pirates I","Islanders",15657,NA,2,2,"6025","Minifig Hair Islander",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Other"
"6264-1","Forbidden Cove",1994,222,152,"Pirates","Pirates I","Islanders",14232,NA,2,2,"6025","Minifig Hair Islander",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Other"
"6278-1","Enchanted Island",1994,439,152,"Pirates","Pirates I","Islanders",10927,NA,4,4,"6025","Minifig Hair Islander",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",4,"Other"
"6301-1","Town Mini-Figures",1986,34,84,"Town","Classic Town","Supplemental",4055,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6301-1","Town Mini-Figures",1986,34,84,"Town","Classic Town","Supplemental",4055,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6301-1","Town Mini-Figures",1986,34,84,"Town","Classic Town","Supplemental",4055,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6302-1","Mini-Figure Set",1982,31,84,"Town","Classic Town","Supplemental",3322,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6309-1","Town Mini-Figures",1988,41,84,"Town","Classic Town","Supplemental",10641,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6309-1","Town Mini-Figures",1988,41,84,"Town","Classic Town","Supplemental",10641,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6309-1","Town Mini-Figures",1988,41,84,"Town","Classic Town","Supplemental",10641,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6314-1","City People",1992,36,84,"Town","Classic Town","Supplemental",12924,NA,2,2,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Other"
"6330-1","Cargo Center",1998,246,95,"Town","Town Jr.","Cargo",12661,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6332-1","Command Post Central",1998,288,100,"Town","Town Jr.","Police",12440,NA,2,2,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Other"
"6339-1","Shuttle Launch Pad",1995,564,88,"Town","Launch Command",NA,8099,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6342-1","Beach Rescue Chopper",1993,149,71,"Town","Classic Town","Coast Guard",15925,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6345-1","Aerial Acrobats",1993,350,68,"Town","Classic Town","Airport",7814,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6348-1","Surveillance Squad",1994,318,80,"Town","Classic Town","Police",11184,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6349-1","Vacation House",1988,215,69,"Town","Classic Town","Building",11562,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6353-1","Coastal Cutter",1991,184,71,"Town","Classic Town","Coast Guard",13336,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6356-1","Med-Star Rescue Plane",1988,160,78,"Town","Classic Town","Hospital",33,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6356-1","Med-Star Rescue Plane",1988,160,78,"Town","Classic Town","Hospital",33,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6360-1","Weekend Cottage",1986,117,69,"Town","Classic Town","Building",2434,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6360-1","Weekend Cottage",1986,117,69,"Town","Classic Town","Building",2434,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6364-1","Paramedic Unit",1980,139,78,"Town","Classic Town","Hospital",7323,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6367-1","Truck",1984,155,70,"Town","Classic Town","Cargo",9794,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6368-1","Jet Airliner",1985,137,68,"Town","Classic Town","Airport",13664,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6369-1","Garage",1985,134,85,"Town","Classic Town","Traffic",10195,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6370-1","Weekend Home",1985,186,69,"Town","Classic Town","Building",4976,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6370-1","Weekend Home",1985,186,69,"Town","Classic Town","Building",4976,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF",1,"Other"
"6372-1","Town House",1982,234,69,"Town","Classic Town","Building",8745,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6373-1","Motorcycle Shop",1984,186,85,"Town","Classic Town","Traffic",9799,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6374-1","Holiday Home",1983,265,69,"Town","Classic Town","Building",15905,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6376-1","Breezeway Cafe",1990,194,75,"Town","Classic Town","Food & Drink",14701,NA,2,2,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Other"
"6376-1","Breezeway Cafe",1990,194,75,"Town","Classic Town","Food & Drink",14701,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF",1,"Other"
"6378-1","Shell Service Station",1986,291,76,"Town","Classic Town","Station",52,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6379-1","Riding Stable",1986,282,69,"Town","Classic Town","Building",12699,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6379-1","Riding Stable",1986,282,69,"Town","Classic Town","Building",12699,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF",1,"Other"
"6380-1","Emergency Treatment Center",1987,312,78,"Town","Classic Town","Hospital",774,NA,2,2,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Other"
"6380-1","Emergency Treatment Center",1987,312,78,"Town","Classic Town","Hospital",774,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6381-1","Motor Speedway",1987,206,82,"Town","Classic Town","Race",2335,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6384-1","Police Station",1983,398,80,"Town","Classic Town","Police",10619,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6385-1","Fire House-I",1985,416,74,"Town","Classic Town","Fire",7920,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6388-1","Holiday Home with Caravan",1989,363,69,"Town","Classic Town","Building",2542,NA,2,2,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Other"
"6388-1","Holiday Home with Caravan",1989,363,69,"Town","Classic Town","Building",2542,NA,2,2,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Other"
"6389-1","Fire Control Center",1990,540,74,"Town","Classic Town","Fire",618,NA,2,2,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Other"
"6391-1","Cargo Center",1984,565,70,"Town","Classic Town","Cargo",13464,NA,2,2,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",2,"Other"
"6392-1","Airport",1985,539,68,"Town","Classic Town","Airport",2148,NA,2,2,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Other"
"6392-1","Airport",1985,539,68,"Town","Classic Town","Airport",2148,NA,2,2,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Other"
"6394-1","Metro Park & Service Tower",1988,632,76,"Town","Classic Town","Station",15216,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6394-1","Metro Park & Service Tower",1988,632,76,"Town","Classic Town","Station",15216,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6394-1","Metro Park & Service Tower",1988,632,76,"Town","Classic Town","Station",15216,NA,2,2,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Other"
"6395-1","Victory Lap Raceway",1988,614,82,"Town","Classic Town","Race",210,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6395-1","Victory Lap Raceway",1988,614,82,"Town","Classic Town","Race",210,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6396-1","International Jetport",1990,550,68,"Town","Classic Town","Airport",12891,NA,2,2,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Other"
"6396-1","International Jetport",1990,550,68,"Town","Classic Town","Airport",12891,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6397-1","Gas N' Wash Express",1992,473,76,"Town","Classic Town","Station",11406,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6397-1","Gas N' Wash Express",1992,473,76,"Town","Classic Town","Station",11406,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6398-1","Central Precinct HQ",1993,633,80,"Town","Classic Town","Police",15049,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6399-1","Airport Shuttle",1990,787,68,"Town","Classic Town","Airport",9119,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6399-1","Airport Shuttle",1990,787,68,"Town","Classic Town","Airport",9119,NA,2,2,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF",2,"Other"
"6399-1","Airport Shuttle",1990,787,68,"Town","Classic Town","Airport",9119,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6401-1","Seaside Cabana",1992,45,90,"Town","Paradisa",NA,4590,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6404-1","Carriage Ride",1996,66,90,"Town","Paradisa",NA,491,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6409-1","Island Arcade",1993,149,90,"Town","Paradisa",NA,3433,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6410-1","Cabana Beach",1994,153,90,"Town","Paradisa",NA,6631,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6410-1","Cabana Beach",1994,153,90,"Town","Paradisa",NA,6631,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6411-1","Sand Dollar Cafe",1992,172,90,"Town","Paradisa",NA,12287,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6414-1","Dolphin Point",1995,209,90,"Town","Paradisa",NA,4249,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6416-1","Poolside Paradise",1992,239,90,"Town","Paradisa",NA,16011,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6416-1","Poolside Paradise",1992,239,90,"Town","Paradisa",NA,16011,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6418-1","Country Club",1996,292,90,"Town","Paradisa",NA,7845,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6424-1","Rig Racers",1998,107,101,"Town","Town Jr.","Race",64,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6426-1","Super Cycle Center",1998,167,103,"Town","Town Jr.","Traffic",14110,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6433-1","Coastwatch",1999,89,100,"Town","Town Jr.","Police",7782,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6434-1","Roadside Repair",1999,215,103,"Town","Town Jr.","Traffic",9607,NA,2,2,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Other"
"6435-1","Coast Guard HQ",1999,224,96,"Town","Town Jr.","Coast Guard",26,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6447-1","Dumper",1999,49,97,"Town","Town Jr.","Construction",5634,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6464-1","Super Rescue Complex",1999,373,103,"Town","Town Jr.","Traffic",1484,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6472-1","Gas N' Wash Express",2001,473,76,"Town","Classic Town","Station",422,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6472-1","Gas N' Wash Express",2001,473,76,"Town","Classic Town","Station",422,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6477-1","Firefighter's Lift Truck",2000,114,98,"Town","Town Jr.","Fire",4518,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6479-1","Emergency Response Center",1998,437,92,"Town","Res-Q",NA,319,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6481-1","Construction Crew",1989,170,72,"Town","Classic Town","Construction",15821,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6482-1","Rescue Helicopter",1989,198,78,"Town","Classic Town","Hospital",4014,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6483-1","Coastal Patrol",1994,245,77,"Town","Classic Town","Harbor",11895,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6484-1","F1 Hauler",1995,280,82,"Town","Classic Town","Race",1180,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6487-1","Mountain Rescue",1997,68,89,"Town","Outback",NA,8339,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6489-1","Seaside Holiday Cottage",1997,88,90,"Town","Paradisa",NA,1910,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6492-1","Hypno Cruiser",1996,157,464,"Time Cruisers",NA,NA,6199,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6493-1","Flying Time Vessel",1996,239,464,"Time Cruisers",NA,NA,13215,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6494-1","Mystic Mountain Time Lab",1996,512,464,"Time Cruisers",NA,NA,16315,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6501-1","Sport Convertible",1987,30,85,"Town","Classic Town","Traffic",1041,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6512-1","Landscape Loader",1992,37,72,"Town","Classic Town","Construction",1710,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6523-1","Red Cross",1987,51,78,"Town","Classic Town","Hospital",132,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6530-1","Sport Coupe",1990,43,85,"Town","Classic Town","Traffic",6076,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6534-1","Beach Bandit",1992,44,83,"Town","Classic Town","Recreation",13785,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6539-1","Victory Cup Racers",1993,459,82,"Town","Classic Town","Race",10950,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
