"id","version","set_num"
1782,1,"5039-1"
1785,1,"5956-1"
1786,1,"3306-1"
1787,1,"7665-1"
1788,1,"6152-1"
1789,1,"9331-1"
1790,1,"71017-19"
1791,1,"7418-2"
1792,1,"6158-1"
1794,1,"4174-1"
1795,1,"K8563-1"
1796,1,"885-1"
1797,1,"970637-1"
1799,1,"911511-1"
1800,1,"8084-1"
1801,1,"5051-1"
1802,1,"60024-20"
1803,1,"7907-12"
1805,1,"40203-1"
1807,1,"8453-2"
1808,1,"6907-1"
1809,1,"70599-1"
1810,1,"308-1"
1812,1,"283-2"
1814,1,"7453-1"
1815,1,"5004131-1"
1817,1,"4924-21"
1818,1,"1416-1"
1819,1,"79111-1"
1820,1,"6496-1"
1821,1,"544-1"
1822,1,"378-1"
1823,1,"5000440-1"
1825,1,"5581-1"
1826,1,"3501-1"
1828,1,"7115-1"
1830,1,"10205-1"
1831,1,"520-9"
1832,1,"3407-1"
1833,1,"8161-1"
1835,1,"970684-1"
1838,1,"5064-1"
1840,1,"8019-1"
1842,1,"41067-1"
1845,1,"519-13"
1847,1,"1389-1"
1848,1,"7687-2"
1849,1,"850963-1"
1851,1,"MS1044-1"
1852,1,"521-13"
1853,1,"5836-1"
1854,1,"970639-1"
1855,1,"4428-25"
1856,1,"71000-12"
1859,1,"8757-1"
1860,1,"5004468-1"
1864,1,"7030-1"
1865,1,"4425-1"
1868,1,"71214-1"
1869,1,"6091-1"
1870,1,"3741-1"
1871,1,"8437-1"
1873,1,"31052-1"
1875,1,"41125-1"
1878,1,"7383-1"
1879,1,"K8761-1"
1880,1,"71013-5"
1881,1,"70505-1"
1882,1,"8245-1"
1884,1,"8275-1"
1886,1,"71002-7"
1887,1,"701-3"
1888,1,"VP-6"
1889,1,"1752-1"
1890,1,"50-1"
1891,1,"610-2"
1892,1,"5003576-1"
1893,1,"9384-1"
1894,1,"9256-1"
1895,1,"8935-1"
1898,1,"7323-1"
1899,1,"60063-1"
1900,1,"75023-2"
1901,1,"8110-1"
1902,1,"1092-1"
1903,1,"7863-1"
1904,1,"520-15"
1907,1,"4186874-1"
1908,1,"1061-1"
1910,1,"6489-1"
1912,1,"6582-1"
1913,1,"2613-1"
1914,1,"41116-1"
1917,1,"780-1"
1919,1,"lmg002-1"
1921,1,"462-2"
1922,1,"6809-1"
1923,1,"6432-1"
1927,1,"485-1"
1928,1,"6111-1"
1929,1,"9314-1"
1930,1,"6869-1"
1932,1,"4442-1"
1933,1,"902-1"
1934,1,"6507-1"
1936,1,"tominifigs-1"
1937,1,"4573-1"
1939,1,"7302-1"
1945,1,"5240-1"
1946,1,"6338-1"
1947,1,"4679-1"
1948,1,"4077-1"
1949,1,"8032-1"
1950,1,"7708-1"
1952,1,"9616-1"
1953,1,"970115-1"
1954,1,"30160-1"
1955,1,"4875-1"
1958,1,"lmg004-1"
1959,1,"3922-1"
1960,1,"8870-1"
1961,1,"270-2"
1962,1,"20002-1"
1963,1,"40201-1"
1965,1,"8152-1"
1966,1,"7866-1"
1967,1,"5004604-1"
1968,1,"71000-13"
1969,1,"6910-1"
1970,1,"6051-1"
1971,1,"5820-1"
1972,1,"8587-2"
1973,1,"080-1"
1974,1,"7992-1"
1976,1,"7250-1"
1977,1,"7080-1"
1978,1,"8671-1"
1979,1,"481-6"
1981,1,"561604-1"
1983,1,"1917-1"
1984,1,"3485-1"
1985,1,"4457-1"
1986,1,"71002-11"
1987,1,"70410-1"
1988,1,"5110-1"
1989,1,"8827-17"
1991,1,"700.B.3-1"
1993,1,"40118-1"
1996,1,"356-2"
1997,1,"695-1"
1998,1,"60042-1"
2000,1,"271606-1"
2001,1,"79007-1"
2002,1,"1687-1"
2004,1,"8371-1"
2006,1,"852548-1"
2009,1,"K8355-1"
2010,1,"1824-1"
2011,1,"374-1"
2013,1,"71007-7"
2014,1,"853130-1"
2015,1,"8592-3"
2016,1,"71007-15"
2017,1,"464-1"
2020,1,"60063-19"
2021,1,"5198-1"
2022,1,"118-1"
2024,1,"1354-1"
2025,1,"Vancouver-1"
2026,1,"8873-1"
2027,1,"41016-17"
2028,1,"005-1"
2033,1,"3475-1"
2035,1,"991329-1"
2038,1,"6299-20"
2039,1,"357-1"
2040,1,"3422-2"
2041,1,"7868-1"
2042,1,"5042-1"
2045,1,"8948-1"
2046,1,"30003-1"
2047,1,"3570-1"
2048,1,"164-1"
2050,1,"10169-1"
2053,1,"70107-1"
2054,1,"KT203-1"
2055,1,"8989-1"
2056,1,"6940-1"
2057,1,"4637-1"
2059,1,"7553-19"
2060,1,"5083-1"
2062,1,"75097-1"
2064,1,"TRUKAYAK-1"
2065,1,"701-1"
2066,1,"5002146-1"
2067,1,"3885-2"
2068,1,"comcon014-1"
2069,1,"8857-1"
2070,1,"520-5"
2071,1,"7610-1"
2072,1,"4093-1"
2073,1,"71205-1"
2074,1,"1293-1"
2076,1,"7533-1"
2082,1,"7326-1"
2083,1,"377-2"
2084,1,"9476-1"
2085,1,"8833-2"
2086,1,"7572-1"
2087,1,"5000214-1"
2088,1,"30180-1"
2089,1,"6033-1"
2090,1,"16-1"
2093,1,"643-2"
2096,1,"1560-1"
2097,1,"8142-2"
2101,1,"8650-1"
2102,1,"981-1"
2103,1,"K7896-1"
2105,1,"10600-1"
2107,1,"4562-1"
2109,1,"9594-1"
2110,1,"6022-1"
2111,1,"278-1"
2112,1,"70734-1"
2113,1,"510-1"
2114,1,"951-2"
2116,1,"41573-1"
2117,1,"6020-1"
2118,1,"5980-1"
2119,1,"8119-1"
2120,1,"2070-1"
2123,1,"3079-1"
2124,1,"483-4"
2125,1,"918-1"
2126,1,"10244-1"
2128,1,"30055-1"
2129,1,"5978-1"
2130,1,"LLBUS-1"
2131,1,"850597-1"
2132,1,"1332-1"
2134,1,"8791-1"
2135,1,"1228-2"
2137,1,"294-1"
2138,1,"1745-1"
2139,1,"5182-1"
2140,1,"305-2"
2143,1,"1162-1"
2144,1,"7413-1"
2145,1,"4966-1"
2147,1,"70108-1"
2148,1,"6392-1"
2150,1,"6780-1"
2151,1,"2138-1"
2152,1,"10191-1"
2154,1,"9349-1"
2155,1,"1857-1"
2159,1,"4186870-1"
2161,1,"75029-1"
2162,1,"6649-1"
2163,1,"60131-1"
2164,1,"30266-1"
2166,1,"703-3"
2167,1,"3508-1"
2169,1,"1645-1"
2170,1,"926-1"
2171,1,"4891-1"
2172,1,"1798-1"
2173,1,"10285-1"
2174,1,"6296-1"
2175,1,"5004-1"
2176,1,"71017-11"
2178,1,"10043-1"
2179,1,"260-3"
2180,1,"9470-1"
2181,1,"7647-1"
2182,1,"76012-1"
2185,1,"71011-3"
2186,1,"5004237-1"
2188,1,"6151-1"
2189,1,"7724-3"
2191,1,"75904-1"
2193,1,"71207-1"
2195,1,"4283-1"
2196,1,"1221-1"
2197,1,"5854-1"
2198,1,"3853-1"
2201,1,"1638-1"
2203,1,"740-2"
2205,1,"7266-1"
2209,1,"6824-1"
2210,1,"9822-1"
2211,1,"8864-1"
2213,1,"7726-1"
2214,1,"Calgary-1"
2216,1,"0011-3"
2217,1,"41231-1"
2219,1,"3846-1"
2220,1,"821-1"
2222,1,"LLCA13-1"
2223,1,"7093-1"
2224,1,"75010-1"
2225,1,"4655-1"
2226,1,"41534-1"
2227,1,"3643-1"
2228,1,"1283-1"
2230,1,"79120-1"
2234,1,"41061-1"
2235,1,"850841-1"
2237,1,"9798-1"
2239,1,"K4852-1"
2240,1,"44024-1"
2241,1,"4544-1"
2242,1,"5221-1"
2243,1,"8376-1"
2244,1,"9566-1"
2245,1,"8911-1"
2246,1,"5404-1"
2247,1,"71004-2"
2248,1,"4645-1"
2250,1,"8552-1"
2251,1,"1322-1"
2252,1,"8060-1"
2253,1,"BAG6-1"
2254,1,"9750-1"
2257,1,"263-1"
2258,1,"K8916-1"
2259,1,"5065-1"
2260,1,"30115-1"
2261,1,"5001621-1"
2262,1,"41173-1"
2263,1,"8639-1"
2264,1,"1225-2"
2265,1,"40216-1"
2266,1,"6748-1"
2267,1,"852293-1"
2268,1,"10215-1"
2269,1,"853463-1"
2270,1,"KT404-1"
2272,1,"30133-1"
2274,1,"76003-1"
2275,1,"3472-1"
2276,1,"3604-1"
2277,1,"7958-11"
2279,1,"2159-1"
2280,1,"981-2"
2282,1,"8683-3"
2284,1,"5510-1"
2285,1,"891617-1"
2286,1,"10011-1"
2287,1,"9498-1"
2288,1,"70222-1"
2289,1,"328-2"
2290,1,"8589-1"
2291,1,"5293-1"
2292,1,"156-2"
2293,1,"4434-1"
2294,1,"1662-1"
2297,1,"4546-1"
2298,1,"b55dk-01"
2301,1,"31018-1"
2302,1,"6945-1"
2303,1,"11995-1"
2304,1,"7923-1"
2308,1,"223-2"
2309,1,"4079-1"
2310,1,"30197-1"
2311,1,"8410-1"
2313,1,"7705-1"
2314,1,"6619-1"
2317,1,"21201-1"
2318,1,"30230-1"
2321,1,"5079-1"
2322,1,"4348-3"
2323,1,"30276-1"
2325,1,"31008-1"
2326,1,"6659-1"
2328,1,"8683-14"
2329,1,"6112-1"
2331,1,"6740-1"
2334,1,"79014-1"
2335,1,"6381-1"
2336,1,"Berlin-1"
2337,1,"4912-1"
2338,1,"852554-1"
2339,1,"40094-1"
2342,1,"1307-1"
2344,1,"10580-1"
2346,1,"75136-1"
2349,1,"853378-1"
2350,1,"40079-1"
2351,1,"60118-1"
2352,1,"71206-1"
2353,1,"45301-1"
2354,1,"41054-1"
2355,1,"8836-1"
2356,1,"7075-1"
2357,1,"7893-2"
2358,1,"4993-1"
2359,1,"5004388-1"
2361,1,"8202-1"
2362,1,"5761-1"
2363,1,"4195-1"
2364,1,"K8130-1"
2365,1,"950-1"
2366,1,"5900-1"
2367,1,"874-1"
2368,1,"5932-1"
2371,1,"2521-1"
2372,1,"3866-1"
2373,1,"5943-1"
2375,1,"45300-1"
2376,1,"71012-9"
2377,1,"70814-1"
2379,1,"1105-1"
2382,1,"65182-1"
2384,1,"850789-1"
2385,1,"8831-8"
2386,1,"558-1"
2387,1,"850618-1"
2388,1,"60033-1"
2390,1,"30002-1"
2391,1,"231-1"
2392,1,"10044-1"
2393,1,"30166-1"
2395,1,"9892-1"
2397,1,"611-2"
2398,1,"4157-1"
2399,1,"41234-1"
2401,1,"40155-1"
2403,1,"71009-7"
2405,1,"21011-1"
2406,1,"MMMB026-1"
2407,1,"850779-1"
2409,1,"218-1"
2411,1,"7643-1"
2412,1,"6217-1"
2414,1,"1032-1"
2415,1,"4124-8"
2416,1,"4898-1"
2417,1,"5876-1"
2418,1,"MS1034-1"
2419,1,"518-14"
2420,1,"1418-1"
2421,1,"6982-1"
2422,1,"4189224-1"
2423,1,"9918-1"
2425,1,"7907-16"
2426,1,"30035-1"
2427,1,"K8588-1"
2428,1,"71012-13"
2429,1,"9023-1"
2430,1,"4757-1"
2431,1,"8803-8"
2432,1,"5133-1"
2434,1,"6360-1"
2436,1,"21030-1"
2439,1,"7808-1"
2442,1,"8450-1"
2443,1,"TRUGHOST-1"
2444,1,"9971-1"
2445,1,"880012-1"
2446,1,"851352-1"
2447,1,"SoOuest-1"
2449,1,"8063-1"
2450,1,"5106-1"
2454,1,"9898-1"
2455,1,"724-1"
2456,1,"K3801-1"
2460,1,"9790-1"
2461,1,"3562-1"
2462,1,"1233-1"
2464,1,"1768-1"
2466,1,"8827-13"
2467,1,"40114-1"
2469,1,"7578-1"
2470,1,"7580-1"
2471,1,"60006-1"
2472,1,"712-1"
2474,1,"66392-1"
2475,1,"4066-1"
2478,1,"70789-1"
2479,1,"30226-1"
2481,1,"65518-1"
2482,1,"5004607-1"
2483,1,"5147-1"
2484,1,"6028-1"
2485,1,"1878-1"
2486,1,"2194-1"
2487,1,"5122-1"
2488,1,"K10131-1"
2490,1,"4022-1"
2491,1,"6030-1"
2492,1,"6425-1"
2493,1,"5903-1"
2494,1,"60054-1"
2495,1,"3460-1"
2499,1,"7936-1"
2500,1,"8004-1"
2501,1,"llca21-1"
2502,1,"970-1"
2503,1,"5004249-1"
2504,1,"8553-1"
2507,1,"6939-1"
2508,1,"7153-1"
2509,1,"459-1"
2512,1,"2132-1"
2514,1,"cokesoccer-1"
2515,1,"1333-1"
2516,1,"tf05-1"
2517,1,"8303-1"
2518,1,"8545-1"
2520,1,"3051-1"
2521,1,"8978-1"
2523,1,"6515-1"
2525,1,"6154-1"
2526,1,"8591-3"
2527,1,"4440-1"
2530,1,"9965-1"
2531,1,"8684-9"
2535,1,"75102-1"
2536,1,"6081-1"
2539,1,"75110-1"
2540,1,"7879-1"
2541,1,"851335-1"
2542,1,"6388-1"
2543,1,"386-1"
2544,1,"5004869-1"
2546,1,"322-1"
2548,1,"1873-1"
2549,1,"1345-1"
2550,1,"8804-4"
2551,1,"6965-2"
2553,1,"970627-1"
2554,1,"1652-1"
2558,1,"7904-19"
2559,1,"66363-1"
2560,1,"850705-1"
2563,1,"4480-1"
2564,1,"4068-1"
2565,1,"2508-1"
2566,1,"6686-1"
2567,1,"454-1"
2569,1,"75112-1"
2571,1,"75145-1"
2572,1,"132-2"
2573,1,"2506-1"
2574,1,"3942-1"
2575,1,"10706-1"
2576,1,"7507-1"
2577,1,"K4755-1"
2578,1,"851331-1"
2579,1,"9293-1"
2580,1,"6721-1"
2581,1,"3001-1"
2584,1,"75056-1"
2586,1,"76023-1"
2588,1,"3710-1"
2590,1,"236-2"
2592,1,"3455-1"
2594,1,"71174-1"
2596,1,"5825-1"
2597,1,"75876-1"
2598,1,"8737-1"
2599,1,"41090-1"
2601,1,"41040-16"
2602,1,"3742-1"
2603,1,"6234-1"
2604,1,"8783-2"
2606,1,"8561-1"
2607,1,"41171-1"
2608,1,"6260-1"
2610,1,"8256-1"
2611,1,"7669-2"
2612,1,"8919-1"
2613,1,"40121-1"
2615,1,"8805-8"
2616,1,"852950-1"
2617,1,"8758-1"
2618,1,"7754-1"
2619,1,"7760-1"
2620,1,"8492-1"
2621,1,"4629-1"
2624,1,"5400-1"
2626,1,"76049-1"
2627,1,"2855113-1"
2628,1,"5171-1"
2629,1,"40084-1"
2630,1,"6538-1"
2632,1,"2146-1"
2635,1,"4166-1"
2636,1,"K7029-1"
2638,1,"612-1"
2639,1,"1580-1"
2641,1,"4595400-1"
2642,1,"4795-1"
2643,1,"66426-1"
2644,1,"71007-3"
2646,1,"8839-1"
2647,1,"45011-1"
2648,1,"K7741-1"
2649,1,"7137-1"
2650,1,"066-1"
2651,1,"850423-1"
2653,1,"5001623-1"
2654,1,"6542-1"
2656,1,"76044-1"
2657,1,"1715-1"
2658,1,"21021-1"
2663,1,"7575-3"
2665,1,"4564-1"
2666,1,"4461-1"
2668,1,"8683-11"
2669,1,"70012-2"
2670,1,"9552-1"
2672,1,"21305-1"
2673,1,"754-1"
2676,1,"850635-1"
2677,1,"K4512-1"
2678,1,"10516-1"
2679,1,"9509-6"
2681,1,"70787-1"
2683,1,"21126-1"
2684,1,"10070-1"
2685,1,"4467-1"
2687,1,"806-1"
2688,1,"7549-1"
2691,1,"71004-11"
2692,1,"1923-1"
2693,1,"7736-1"
2694,1,"1520-1"
2695,1,"7779-1"
2696,1,"9500-1"
2698,1,"2852725-1"
2699,1,"970612-1"
2700,1,"891616-1"
2703,1,"42035-1"
2704,1,"70169-1"
2705,1,"BauMit-1"
2706,1,"6702-1"
2709,1,"9447-1"
2710,1,"970018-1"
2711,1,"8162-1"
2712,1,"71002-1"
2713,1,"7121-1"
2715,1,"5287-1"
2717,1,"7776-1"
2718,1,"4038-1"
2719,1,"7313-1"
2720,1,"71010-0"
2722,1,"fruit5-1"
2723,1,"66282-1"
2724,1,"3719-1"
2725,1,"66492-1"
2726,1,"4920-1"
2727,1,"970672-1"
2729,1,"9669-1"
2730,1,"7468-1"
2733,1,"8845-1"
2737,1,"4659597-1"
2738,1,"K4511-1"
2740,1,"60092-1"
2743,1,"8700-1"
2745,1,"21204-1"
2748,1,"60000-1"
2749,1,"60063-17"
2751,1,"7139-1"
2752,1,"60053-1"
2754,1,"4608-1"
2757,1,"1620-1"
2759,1,"6810-1"
2760,1,"2871-1"
2762,1,"60046-1"
2763,1,"70793-1"
2764,1,"30375-1"
2765,1,"40219-1"
2766,1,"6450-1"
2767,1,"853191-1"
2768,1,"71013-14"
2769,1,"7575-4"
2770,1,"7670-2"
2771,1,"296-1"
2772,1,"41527-1"
2774,1,"fruit4-1"
2777,1,"30202-1"
2778,1,"6808-1"
2779,1,"6657-1"
2780,1,"7724-6"
2781,1,"2129-1"
2782,1,"1149-1"
2784,1,"6921-1"
2785,1,"5822-1"
2786,1,"850702-1"
2788,1,"5242-1"
2789,1,"9974-1"
2790,1,"5126-1"
2791,1,"9701-1"
2792,1,"8962-1"
2793,1,"65297-1"
2794,1,"1-10"
2796,1,"10234-1"
2798,1,"10830-1"
2799,1,"7904-11"
2800,1,"7292-1"
2801,1,"30108-1"
2802,1,"75920-1"
2803,1,"4586-1"
2805,1,"820-1"
2808,1,"8465972-1"
2809,1,"970117-1"
2811,1,"41021-1"
2812,1,"70101-1"
2813,1,"79104-2"
2814,1,"1024601-1"
2819,1,"1231-2"
2821,1,"10068-1"
2822,1,"20004-1"
2824,1,"1974-3"
2825,1,"6766-1"
2826,1,"75902-1"
2827,1,"8993-1"
2828,1,"9567-1"
2829,1,"30218-1"
2833,1,"7574-5"
2834,1,"73129-1"
2835,1,"2856203-1"
2836,1,"00-6"
2839,1,"8094-1"
2841,1,"71013-10"
2843,1,"1841-1"
2845,1,"8617-1"
2846,1,"6105-1"
2847,1,"8669-1"
2848,1,"214.10-1"
2849,1,"9369-1"
2851,1,"comcon007-1"
2852,1,"853301-1"
2853,1,"7091-1"
2854,1,"10115-1"
2855,1,"9675-1"
2856,1,"5222-1"
2857,1,"8213-1"
2858,1,"853146-1"
2859,1,"60105-1"
2860,1,"4707-1"
2861,1,"71229-1"
2863,1,"7269-1"
2864,1,"53850016-1"
2865,1,"5244-1"
2866,1,"5642-1"
2867,1,"8151-1"
2868,1,"3420-2"
2870,1,"891620-1"
2871,1,"1633-1"
2872,1,"3314-1"
2873,1,"71200-1"
2874,1,"970620-1"
2875,1,"5175-1"
2876,1,"2025-1"
2879,1,"502-2"
2880,1,"60063-13"
2881,1,"1282-1"
2882,1,"llca4-1"
2883,1,"3316-1"
2884,1,"10654-1"
2885,1,"521-9"
2886,1,"4201-1"
2887,1,"6642-1"
2888,1,"30374-1"
2889,1,"70105-1"
2890,1,"5834-1"
2892,1,"2853303-1"
2893,1,"60024-10"
2895,1,"7324-6"
2896,1,"4574-1"
2898,1,"Kabinsect-1"
2899,1,"8266-1"
2900,1,"4548-1"
2901,1,"10056-1"
2902,1,"5140-1"
2903,1,"454-2"
2904,1,"853380-1"
2905,1,"4186872-1"
2907,1,"851463-1"
2909,1,"40056-1"
2910,1,"3729-1"
2911,1,"75153-1"
2913,1,"70731-1"
2915,1,"K4701-1"
2916,1,"1977-1"
2917,1,"4524-1"
2918,1,"5591-1"
2919,1,"153-1"
2921,1,"30066-1"
2922,1,"6083-1"
2923,1,"7958-24"
2925,1,"20203-1"
2926,1,"8848-1"
2928,1,"208-1"
2929,1,"7713-1"
2930,1,"5004751-1"
2931,1,"4103-1"
2932,1,"8288-1"
2933,1,"4410-1"
2934,1,"8574-1"
2935,1,"7316-1"
2936,1,"6229-1"
2937,1,"4057-1"
2938,1,"8186-1"
2939,1,"214-1"
2940,1,"40002-1"
2941,1,"1111-1"
2943,1,"4207901-1"
2947,1,"lwp06-1"
2948,1,"kabbion2-1"
2950,1,"377-1"
2951,1,"238-9"
2952,1,"8833-3"
2953,1,"5014-1"
2954,1,"79101-1"
2955,1,"6054-1"
2956,1,"10112-1"
2957,1,"8470-1"
2959,1,"9681-1"
2962,1,"055-2"
2963,1,"7476-1"
2965,1,"850850-1"
2966,1,"325-1"
2967,1,"130-1"
2969,1,"1231-1"
2970,1,"10082-1"
2972,1,"41175-1"
2973,1,"891611-1"
2974,1,"853439-1"
2976,1,"lmg006-1"
2978,1,"971-1"
2979,1,"7686-1"
2981,1,"7528-1"
2982,1,"614-1"
2984,1,"31013-1"
2985,1,"8909-2"
2986,1,"385-1"
2987,1,"MFCN-2"
2988,1,"4124-13"
2989,1,"5001270-1"
2990,1,"3831-1"
2991,1,"471602-1"
2992,1,"2824-6"
2995,1,"1425-1"
2996,1,"10216-1"
2998,1,"75042-1"
2999,1,"280-2"
3001,1,"4600-1"
3005,1,"3520-1"
3006,1,"4659758-1"
3007,1,"5517-1"
3008,1,"895-1"
3010,1,"21118-1"
3011,1,"31007-1"
3012,1,"3332-1"
3014,1,"6366-1"
3016,1,"7412-1"
3017,1,"41543-1"
3018,1,"comcon037-1"
3019,1,"3792-1"
3021,1,"5811-1"
3022,1,"4620-1"
3024,1,"60024-21"
3025,1,"6110-1"
3026,1,"4524-25"
3027,1,"7575-2"
3028,1,"8087-1"
3031,1,"8585-1"
3033,1,"9493-1"
3036,1,"760-2"
3037,1,"71007-13"
3038,1,"3594-1"
3039,1,"9855-1"
3040,1,"6887-1"
3041,1,"40098-1"
3042,1,"7324-22"
3043,1,"10668-1"
3044,1,"66404-1"
3045,1,"6847-1"
3051,1,"5061-1"
3052,1,"44029-1"
3053,1,"65743-1"
3055,1,"9933-1"
3057,1,"10663-1"
3060,1,"10701-1"
3061,1,"1839-1"
3062,1,"8699-1"
3063,1,"5192-1"
3064,1,"318-1"
3065,1,"5004264-1"
3066,1,"200-5"
3067,1,"4953-1"
3069,1,"6865-1"
3071,1,"e1a1404-1"
3073,1,"5843-1"
3076,1,"4924-24"
3077,1,"555-1"
3079,1,"30011-1"
3080,1,"4957-1"
3081,1,"3428-1"
3082,1,"599-1"
3084,1,"71285-1"
3085,1,"5004067-1"
3087,1,"4403-1"
3089,1,"4930-1"
3090,1,"41235-1"
3091,1,"10597-1"
3092,1,"casbon-1"
3093,1,"4563-1"
3094,1,"8782-2"
3096,1,"8494-1"
3097,1,"70724-1"
3098,1,"6815-1"
3099,1,"41556-1"
3100,1,"21031-1"
3102,1,"4778-1"
3103,1,"6026-1"
3104,1,"4466-1"
3105,1,"6709-1"
3106,1,"1363-1"
3107,1,"41518-1"
3108,1,"851659-1"
3109,1,"65777-1"
3110,1,"5001308-1"
3111,1,"1822-1"
3113,1,"5267-1"
3115,1,"850458-1"
3116,1,"4011-1"
3118,1,"7252-1"
3120,1,"71017-14"
3121,1,"71001-13"
3122,1,"7907-20"
3124,1,"8408-1"
3125,1,"8803-0"
3126,1,"759-1"
3131,1,"561503-1"
3133,1,"10512-1"
3134,1,"8068-1"
3135,1,"6227-1"
3138,1,"6991-1"
3139,1,"42060-1"
3140,1,"9355-1"
3141,1,"40018-1"
3142,1,"970645-1"
3143,1,"369-1"
3144,1,"7184-1"
3146,1,"4147-1"
3149,1,"8612-1"
3150,1,"1596-1"
3151,1,"226-1"
3152,1,"C8509-4"
3153,1,"1817-1"
3154,1,"5264-1"
3156,1,"1049-1"
3157,1,"7918-1"
3159,1,"7844-1"
3160,1,"3017-1"
3161,1,"7324-24"
3162,1,"41040-1"
3165,1,"7964-1"
3166,1,"71013-1"
3167,1,"5573-2"
3168,1,"7418-1"
3169,1,"346-1"
3170,1,"5017-1"
3171,1,"4654-1"
3172,1,"9324-1"
3173,1,"4743-1"
3176,1,"4512-1"
3177,1,"40190-1"
3178,1,"40066-1"
3179,1,"4024-24"
3180,1,"5004389-1"
3181,1,"6618-1"
3183,1,"9633-1"
3184,1,"2518-1"
3186,1,"40061-1"
3187,1,"850889-1"
3188,1,"1190-1"
3190,1,"644-2"
3191,1,"1391-1"
3193,1,"2153-1"
3194,1,"4032-10"
3197,1,"10014-1"
3198,1,"75089-1"
3201,1,"30067-3"
3202,1,"1289-1"
3204,1,"9509-13"
3206,1,"3222-1"
3207,1,"LLCAPUM1-1"
3209,1,"4606-1"
3210,1,"8537-1"
3212,1,"4208-1"
3213,1,"7707-1"
3214,1,"3789-1"
3215,1,"41033-1"
3217,1,"31015-1"
3218,1,"71017-7"
3219,1,"41057-1"
3221,1,"853352-1"
3224,1,"30131-1"
3225,1,"2775-1"
3227,1,"10937-1"
3228,1,"414-6"
3229,1,"3466-1"
3230,1,"4539-1"
3231,1,"6536-1"
3235,1,"8970-1"
3237,1,"3449-1"
3238,1,"5951-1"
3239,1,"6803-1"
3240,1,"10557-1"
3241,1,"9945-1"
3243,1,"5002041-1"
3244,1,"8246-1"
3246,1,"932-1"
3247,1,"3624-1"
3248,1,"1120-1"
3249,1,"8619-1"
3250,1,"116-2"
3251,1,"75822-1"
3252,1,"1321-1"
3253,1,"70592-1"
3254,1,"373-2"
3255,1,"8575-1"
3256,1,"3874-1"
3258,1,"8554-1"
3259,1,"4167-1"
3260,1,"KT304-1"
3262,1,"671-1"
3264,1,"71005-9"
3265,1,"MiniNXT-1"
3266,1,"561504-1"
3268,1,"381-2"
3269,1,"1884-1"
3270,1,"45501-1"
3271,1,"71007-17"
3273,1,"8712-1"
3274,1,"540-2"
3277,1,"4837-1"
3279,1,"Glasgow-1"
3280,1,"8663-1"
3283,1,"10521-1"
3284,1,"65128-1"
3287,1,"1932-1"
3288,1,"30151-1"
3289,1,"1-11"
3292,1,"K8578-1"
3293,1,"3563-1"
3294,1,"5003564-1"
3295,1,"4109-1"
3296,1,"1924-1"
3297,1,"6984-1"
3301,1,"253-2"
3302,1,"7907-17"
3304,1,"8286-1"
3305,1,"41571-1"
3307,1,"4508-1"
3308,1,"7324-17"
3309,1,"8831-18"
3310,1,"6804-1"
3311,1,"970679-1"
3312,1,"8409-1"
3313,1,"65800-1"
3317,1,"4970-1"
3319,1,"321-1"
3320,1,"71227-1"
3321,1,"6669-1"
3322,1,"6302-1"
3328,1,"75016-1"
3330,1,"8729-1"
3331,1,"30140-1"
3332,1,"FRNDSMAGJNGLE-1"
3334,1,"75908-1"
3335,1,"15-1"
3336,1,"comcon035-1"
3337,1,"7904-13"
3338,1,"1428-2"
3339,1,"66307-1"
3340,1,"8365-1"
3341,1,"70147-1"
3343,1,"K8603-1"
3344,1,"5001133-1"
3345,1,"50011-1"
3346,1,"7531-1"
3347,1,"8907-1"
3348,1,"6550-1"
3349,1,"5004608-1"
3350,1,"30061-1"
3351,1,"8909-17"
3352,1,"41230-1"
3354,1,"616-1"
3355,1,"5154-1"
3356,1,"6881-1"
3357,1,"2173-1"
3358,1,"4428-23"
3359,1,"1715-2"
3360,1,"2150-1"
3361,1,"5493-1"
3363,1,"6046-1"
3365,1,"KFruit-1"
3366,1,"802-2"
3367,1,"kabmars-1"
3368,1,"6253-1"
3369,1,"4464-1"
3371,1,"41119-1"
3372,1,"033-2"
3374,1,"6210-1"
3375,1,"20005-1"
3376,1,"3005-1"
3378,1,"6299-6"
3379,1,"2250-5"
3382,1,"8157-1"
3386,1,"7904-14"
3388,1,"71002-16"
3389,1,"5812-1"
3390,1,"21020-1"
3391,1,"3467-1"
3392,1,"8909-18"
3393,1,"1970-1"
3394,1,"6452-1"
3395,1,"60112-1"
3396,1,"6972-1"
3397,1,"1590-2"
3398,1,"Toronto-3"
3399,1,"71010-4"
3401,1,"114-1"
3402,1,"5002928-1"
3403,1,"1187-1"
3404,1,"2870-1"
3405,1,"8486-1"
3406,1,"2962-1"
3408,1,"10143-1"
3411,1,"4652-1"
3413,1,"71017-17"
3414,1,"6829-1"
3415,1,"6261-1"
3416,1,"6891-1"
3418,1,"5002947-1"
3419,1,"5003580-1"
3420,1,"71014-5"
3422,1,"4184912-1"
3423,1,"60130-1"
3424,1,"7644-1"
3426,1,"7616-1"
3427,1,"634-1"
3428,1,"8960-1"
3429,1,"lmg005-1"
3430,1,"5283-1"
3432,1,"4994-1"
3433,1,"6409-1"
3434,1,"1475-1"
3435,1,"K8672-1"
3437,1,"3832-1"
3440,1,"7724-5"
