"set.id","set.name","year","set.num.parts","theme.id","theme.name","sub.theme.name","sub.sub.theme.name","inventory.id","inv.num.sets","inv.num.parts","total.parts","part.id","part.name","part.category.id","part.category.name","part.is.spare","color.id","color.name","color.hex","color.is.trans","text.color.hex","gender","num.parts","mood","mood.color"
"76054-1","Batman: Scarecrow Harvest of Fear",2016,561,484,"Super Heroes","Batman",NA,6855,NA,1,1,"3626cpr1615","Minifig Head Male Black Eyebrows, Wide Eyes, Open Mouth, Teeth and Tongue, Surprised Print [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"76054-1","Batman: Scarecrow Harvest of Fear",2016,561,484,"Super Heroes","Batman",NA,6855,NA,1,1,"3626cpr1959","Minifig Head Dual Sided Balaclava with Flesh Face, Red Goggles / Scared Print (Killer Moth) [Recessed Stud]",59,"Minifig Heads",FALSE,27,"Lime","#BBE90B",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"76056-1","Batman: Rescue from Ra's al Ghul",2016,256,484,"Super Heroes","Batman",NA,10351,NA,1,1,"3626cpr1289","Minifig Head Dual Sided Mask Green with Eyeholes and Determined / Scared Print (Robin) [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"76059-1","Spider-Man: Doc Ock's Tentacle Trap",2016,445,488,"Super Heroes","Spider-Man",NA,12865,NA,1,1,"3626cpr1275","Minifig Head Dual Sided Light Gray Eyebrows, White Pupils, Open Mouth, Cheek Lines, Smile / Open Mouth Scared Print",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"76088-1","Thor vs. Hulk: Arena Clash",2017,491,596,"Juniors","Marvel Super Heroes",NA,19511,NA,1,1,"3626cpr2319","Minifig, Head Dual Sided Eyebrows, Dark Orange Cheek Lines, Smiling / Worried with Sweat Drops Print (Loki) [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"7625-1","River Chase",2008,233,265,"Indiana Jones","Kingdom of the Crystal Skull",NA,12839,NA,1,1,"3626bpr0519","Minifig Head Dual Sided Blue Eyes with Brown Eyebrows Scared / Smiling Print (Marion Ravenwood) [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"7625-1","River Chase",2008,233,265,"Indiana Jones","Kingdom of the Crystal Skull",NA,19869,NA,1,1,"3626bpr0519","Minifig Head Dual Sided Blue Eyes with Brown Eyebrows Scared / Smiling Print (Marion Ravenwood) [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"7645-1","MT-61 Crystal Reaper",2008,598,137,"Space","Mars Mission",NA,4479,NA,1,1,"3626bpr0500","Minifig Head Dual Sided Black Eyebrows, Crows Feet, Open Mouth Scared, Mischievous [Recessed Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"7646-1","ETX Alien Infiltrator",2008,328,137,"Space","Mars Mission",NA,13820,NA,1,1,"3626cpr0500","Minifig Head Dual Sided Black Eyebrows, Crows Feet, Open Mouth Scared, Mischievous",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"7682-1","Shanghai Chase",2009,244,268,"Indiana Jones","Temple of Doom",NA,9267,NA,1,1,"3626bpr0573","Minifig Head Dual Sided Female with Blue Eyes Scared / Smiling with Teeth Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Female",1,"Afraid","#AC78BA"
"7682-1","Shanghai Chase",2009,244,268,"Indiana Jones","Temple of Doom",NA,19868,NA,1,1,"3626bpr0573","Minifig Head Dual Sided Female with Blue Eyes Scared / Smiling with Teeth Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Female",1,"Afraid","#AC78BA"
"7683-1","Fight on the Flying Wing",2009,375,267,"Indiana Jones","Raiders of the Lost Ark",NA,6334,NA,1,1,"3626bpr0519","Minifig Head Dual Sided Blue Eyes with Brown Eyebrows Scared / Smiling Print (Marion Ravenwood) [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"7879-1","Hoth Echo Base",2011,765,169,"Star Wars","Star Wars Episode 4/5/6",NA,2540,NA,1,1,"3626cpr0840","Minifig Head Dual Sided Male with Scared / Bacta Tank Mask Print (SW Luke) [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"79000-1","Riddles for The Ring",2012,105,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",14064,NA,1,1,"3626cpr1081","Minifig Head Dual Sided Brown Eyebrows, Calm / Scared Print [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"79003-1","An Unexpected Gathering",2012,667,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",6859,NA,1,1,"3626cpr1106","Minifig Head Dual Sided LotR [Bombur] Cheek Lines Happy / Surprised Print [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"79004-1","Barrel Escape",2012,333,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",8268,NA,1,1,"3626cpr1081","Minifig Head Dual Sided Brown Eyebrows, Calm / Scared Print [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"79006-1","The Council of Elrond",2013,242,567,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Fellowship of the Ring",8379,NA,1,1,"3626cpr1254","Minifig Head Dual Sided Brown Eyebrows Worried / Angry Print [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"79008-1","Pirate Ship Ambush",2013,754,569,"The Hobbit and Lord of the Rings","The Lord of the Rings","The Return of the King",14844,NA,1,1,"3626cpr1265","Minifig Head Dual Sided LotR Beard, Tattoo and Eyebrow Ring Angry / Surprised Print [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"79010-1","The Goblin King Battle",2012,838,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",14231,NA,1,1,"3626cpr1115","Minifig Head Dual Sided LotR Reddish Brown Beard and Freckles, Smiling / Scared Print [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"79013-1","Lake-town Chase",2013,469,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",12519,NA,1,1,"3626cpr1081","Minifig Head Dual Sided Brown Eyebrows, Calm / Scared Print [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"79107-1","Comanche Camp",2013,161,575,"The Lone Ranger",NA,NA,5413,NA,1,1,"3626cpr1194","Minifig Head Dual Sided Face Paint Smiling / Mouth Open Scared Print (Tonto) [Hollow Stud]",59,"Minifig Heads",FALSE,84,"Medium Dark Flesh","#CC702A",FALSE,"#FFFFFF","Unknown",1,"Afraid","#AC78BA"
"79107-1","Comanche Camp",2013,161,575,"The Lone Ranger",NA,NA,5413,NA,1,1,"3626cpr1208","Minifig Head Dual Sided Dark Red Face Paint Determined / Scared Print (Red Knee)  [Hollow Stud]",59,"Minifig Heads",FALSE,84,"Medium Dark Flesh","#CC702A",FALSE,"#FFFFFF","Unknown",1,"Afraid","#AC78BA"
"79108-1","Stagecoach Escape",2013,279,575,"The Lone Ranger",NA,NA,8956,NA,1,1,"3626cpr1194","Minifig Head Dual Sided Face Paint Smiling / Mouth Open Scared Print (Tonto) [Hollow Stud]",59,"Minifig Heads",FALSE,84,"Medium Dark Flesh","#CC702A",FALSE,"#FFFFFF","Unknown",1,"Afraid","#AC78BA"
"79108-1","Stagecoach Escape",2013,279,575,"The Lone Ranger",NA,NA,8956,NA,1,1,"3626cpr1195","Minifig Head Dual Sided Female Dark Pink Lips Eyebrow Raised / Scared Print (Red Harrington) [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Female",1,"Afraid","#AC78BA"
"79109-1","Colby City Showdown",2013,586,575,"The Lone Ranger",NA,NA,3973,NA,1,1,"3626cpr1194","Minifig Head Dual Sided Face Paint Smiling / Mouth Open Scared Print (Tonto) [Hollow Stud]",59,"Minifig Heads",FALSE,84,"Medium Dark Flesh","#CC702A",FALSE,"#FFFFFF","Unknown",1,"Afraid","#AC78BA"
"79110-1","Silver Mine Shootout",2013,643,575,"The Lone Ranger",NA,NA,6529,NA,1,1,"3626cpr1198","Minifig Head Dual Sided Wrinkles and Dark Red Face Paint, Mouth Closed / Mouth Open Scared Print [Hollow Stud]",59,"Minifig Heads",FALSE,84,"Medium Dark Flesh","#CC702A",FALSE,"#FFFFFF","Unknown",1,"Afraid","#AC78BA"
"79111-1","Constitution Train Chase",2013,701,575,"The Lone Ranger",NA,NA,1819,NA,1,1,"3626cpr1194","Minifig Head Dual Sided Face Paint Smiling / Mouth Open Scared Print (Tonto) [Hollow Stud]",59,"Minifig Heads",FALSE,84,"Medium Dark Flesh","#CC702A",FALSE,"#FFFFFF","Unknown",1,"Afraid","#AC78BA"
"79111-1","Constitution Train Chase",2013,701,575,"The Lone Ranger",NA,NA,1819,NA,1,1,"3626cpr1199","Minifig Head Dual Sided Female Red Lips, Determined / Scared Print (Rebecca Reid) [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Female",1,"Afraid","#AC78BA"
"79111-1","Constitution Train Chase",2013,701,575,"The Lone Ranger",NA,NA,1819,NA,1,1,"3626cpr1200","Minifig Head Dual Sided Boy with Freckles, Smiling / Scared Print (Danny Reid) [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"7947-1","Prison Tower Rescue",2010,365,196,"Castle","Kingdoms",NA,13250,NA,1,1,"3626bpr0495","Minifig Head Dual Sided - Female with Brown Eyebrows Scared / Smiling Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Afraid","#AC78BA"
"7949-1","Prison Carriage Rescue",2010,50,196,"Castle","Kingdoms",NA,15598,NA,1,1,"3626bpr0500","Minifig Head Dual Sided Black Eyebrows, Crows Feet, Open Mouth Scared, Mischievous [Recessed Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"7977-1","Seabed Strider",2011,104,315,"Atlantis",NA,NA,11466,NA,1,1,"3626bpr0642","Minifig Head Dual Sided Brown Eyebrows, Cheek Lines, Mouth Closed / Mouth Open Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"7978-1","Angler Attack",2011,200,315,"Atlantis",NA,NA,12521,NA,1,1,"3626bpr0641","Minifig Head Dual Sided Glasses, Brown Eyebrows and Moustache Closed Mouth / Open Mouth Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"7979-1","Advent Calendar 2008 Castle",2008,176,211,"Seasonal","Advent","Castle",6174,NA,1,1,"3626bpr0495","Minifig Head Dual Sided - Female with Brown Eyebrows Scared / Smiling Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Afraid","#AC78BA"
"7985-1","City of Atlantis",2011,686,315,"Atlantis",NA,NA,8962,NA,1,1,"3626bpr0640","Minifig Head Dual Sided Eyepatch and Gray Beard Closed Mouth / Open Mouth Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"80101-1","Chinese New Year's Eve Dinner",2019,615,206,"Seasonal",NA,NA,30082,NA,1,1,"3626cpr0752","Minifig Head Dual Sided Freckles, Smile / Worried Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"80102-1","Dragon Dance",2019,621,206,"Seasonal",NA,NA,30083,NA,1,1,"3626cpr2224","Minifig, Head Dual Sided Eyebrows, White Pupils, Scared / Lopside Smile Print - Stud Recessed",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8056-1","Monster Crab Clash",2010,68,315,"Atlantis",NA,NA,3627,NA,1,1,"3626bpr0642","Minifig Head Dual Sided Brown Eyebrows, Cheek Lines, Mouth Closed / Mouth Open Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8060-1","Typhoon Turbo Sub",2010,197,315,"Atlantis",NA,NA,2252,NA,1,1,"3626bpr0642","Minifig Head Dual Sided Brown Eyebrows, Cheek Lines, Mouth Closed / Mouth Open Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8060-1","Typhoon Turbo Sub",2010,197,315,"Atlantis",NA,NA,22660,NA,1,1,"3626bpr0642","Minifig Head Dual Sided Brown Eyebrows, Cheek Lines, Mouth Closed / Mouth Open Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8072-1","Sea Jet",2010,24,315,"Atlantis",NA,NA,9837,NA,1,1,"3626bpr0644","Minifig Head Dual Sided Thin Eyebrows, Open Smile / Surprised Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8075-1","Neptune Carrier",2010,477,315,"Atlantis",NA,NA,1399,NA,1,1,"3626bpr0640","Minifig Head Dual Sided Eyepatch and Gray Beard Closed Mouth / Open Mouth Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"8075-1","Neptune Carrier",2010,477,315,"Atlantis",NA,NA,1399,NA,1,1,"3626bpr0641","Minifig Head Dual Sided Glasses, Brown Eyebrows and Moustache Closed Mouth / Open Mouth Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"8075-1","Neptune Carrier",2010,477,315,"Atlantis",NA,NA,1399,NA,1,1,"3626bpr0642","Minifig Head Dual Sided Brown Eyebrows, Cheek Lines, Mouth Closed / Mouth Open Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8075-1","Neptune Carrier",2010,477,315,"Atlantis",NA,NA,21862,NA,1,1,"3626bpr0640","Minifig Head Dual Sided Eyepatch and Gray Beard Closed Mouth / Open Mouth Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"8075-1","Neptune Carrier",2010,477,315,"Atlantis",NA,NA,21862,NA,1,1,"3626bpr0641","Minifig Head Dual Sided Glasses, Brown Eyebrows and Moustache Closed Mouth / Open Mouth Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"8075-1","Neptune Carrier",2010,477,315,"Atlantis",NA,NA,21862,NA,1,1,"3626bpr0642","Minifig Head Dual Sided Brown Eyebrows, Cheek Lines, Mouth Closed / Mouth Open Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8077-1","Atlantis Exploration HQ",2010,474,315,"Atlantis",NA,NA,7397,NA,1,1,"3626bpr0640","Minifig Head Dual Sided Eyepatch and Gray Beard Closed Mouth / Open Mouth Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"8077-1","Atlantis Exploration HQ",2010,474,315,"Atlantis",NA,NA,7397,NA,1,1,"3626bpr0641","Minifig Head Dual Sided Glasses, Brown Eyebrows and Moustache Closed Mouth / Open Mouth Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"8078-1","Portal of Atlantis",2010,1009,315,"Atlantis",NA,NA,11058,NA,1,1,"3626bpr0640","Minifig Head Dual Sided Eyepatch and Gray Beard Closed Mouth / Open Mouth Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"8078-1","Portal of Atlantis",2010,1009,315,"Atlantis",NA,NA,11058,NA,1,1,"3626bpr0642","Minifig Head Dual Sided Brown Eyebrows, Cheek Lines, Mouth Closed / Mouth Open Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8188-1","Fire Blaster",2010,67,439,"Power Miners",NA,NA,10946,NA,1,1,"3626bpr0560","Minifig Head Dual Sided Power Miner Beard Stubble, Gray Smudge, Orange Scars, Determined / Alarmed Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"8189-1","Magma Mech",2010,183,439,"Power Miners",NA,NA,15810,NA,1,1,"3626bpr0561","Minifig Head Dual Sided Power Miner Silver Plate and Orange Scars, Determined / Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"850682-1","Bilbo Baggins Magnet",2013,3,501,"Gear",NA,NA,8757,NA,1,1,"3626cpr1081","Minifig Head Dual Sided Brown Eyebrows, Calm / Scared Print [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"850798-1","Classic Name Sign",2013,41,501,"Gear",NA,NA,14428,NA,1,1,"3626cpr0793","Minifig Head Brown Handlebar Moustache, Scared Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"850888-1","Castle Knights Accessory Set",2014,36,371,"System","Supplemental",NA,13265,NA,1,1,"3626cpr0500","Minifig Head Dual Sided Black Eyebrows, Crows Feet, Open Mouth Scared, Mischievous",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"852271-1","Battle Pack Knights",2008,35,193,"Castle","Fantasy Era",NA,5247,NA,1,1,"3626bpr0500","Minifig Head Dual Sided Black Eyebrows, Crows Feet, Open Mouth Scared, Mischievous [Recessed Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"852293-1","Fantasy Era Castle Giant Chess Set",2008,2454,502,"Gear","Game",NA,2267,NA,1,1,"3626bpr0495","Minifig Head Dual Sided - Female with Brown Eyebrows Scared / Smiling Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Afraid","#AC78BA"
"852293-1","Fantasy Era Castle Giant Chess Set",2008,2454,502,"Gear","Game",NA,2267,NA,1,1,"3626bpr0500","Minifig Head Dual Sided Black Eyebrows, Crows Feet, Open Mouth Scared, Mischievous [Recessed Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"852504-1","Magnet Set Minifigs Indiana Jones",2009,21,501,"Gear",NA,NA,30708,NA,1,1,"3626bpr0519","Minifig Head Dual Sided Blue Eyes with Brown Eyebrows Scared / Smiling Print (Marion Ravenwood) [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"852702-1","Battle Pack Dwarfs",2009,45,193,"Castle","Fantasy Era",NA,1479,NA,1,1,"3626bpr0500","Minifig Head Dual Sided Black Eyebrows, Crows Feet, Open Mouth Scared, Mischievous [Recessed Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"852983-1","Harry Potter Magnet Set",2010,19,501,"Gear",NA,NA,26542,NA,1,1,"3626bpr0705","Minifig Head Dual Sided HP Draco Smirking / Troubled Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"853219-1","Pirates of the Caribbean Battle Pack",2011,31,263,"Pirates of the Caribbean",NA,NA,14059,NA,1,1,"3626bpr0789","Minifig Head Dual Sided - Jack Sparrow Black Moustache Smiling / Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"853301-1","Alien Conquest Battle Pack",2011,27,127,"Space","Alien Conquest",NA,2852,NA,1,1,"3626cpr0792","Minifig Head Dual Sided Black Glasses, Smiling / Scared Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"853301-1","Alien Conquest Battle Pack",2011,27,127,"Space","Alien Conquest",NA,2852,NA,1,1,"3626cpr0812","Minifig Head Dual Sided Glasses with Orange Lenses Smiling / Mouth Open Upset Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"853373-1","LEGO Kingdoms Chess Set",2012,329,501,"Gear",NA,NA,5028,NA,2,2,"3626bpr0600","Minifig Head Dual Sided Bushy Eyebrows and Goatee / Worried Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",2,"Afraid","#AC78BA"
"8630-1","Mission 3: Gold Hunt",2008,351,302,"Agents",NA,NA,7751,NA,1,1,"3626bpr0540","Minifig Head Dual Sided - Silver Glasses, Headset, Smiling / Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8633-1","Mission 4: Speedboat Rescue",2008,339,302,"Agents",NA,NA,14080,NA,1,1,"3626bpr0542","Minifig Head Dual Sided - Red Lips, Headset, Scared / Smiling Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8635-1","Mission 6: Mobile Command Center",2008,1153,302,"Agents",NA,NA,10250,NA,1,1,"3626bpr0540","Minifig Head Dual Sided - Silver Glasses, Headset, Smiling / Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8635-1","Mission 6: Mobile Command Center",2008,1153,302,"Agents",NA,NA,10250,NA,1,1,"3626bpr0542","Minifig Head Dual Sided - Red Lips, Headset, Scared / Smiling Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8637-1","Mission 8: Volcano Base",2008,714,302,"Agents",NA,NA,5651,NA,1,1,"3626bpr0540","Minifig Head Dual Sided - Silver Glasses, Headset, Smiling / Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8637-1","Mission 8: Volcano Base",2008,714,302,"Agents",NA,NA,5651,NA,1,1,"3626bpr0542","Minifig Head Dual Sided - Red Lips, Headset, Scared / Smiling Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8707-1","Boulder Blaster",2009,293,439,"Power Miners",NA,NA,12796,NA,1,1,"3626bpr0561","Minifig Head Dual Sided Power Miner Silver Plate and Orange Scars, Determined / Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8708-1","Cave Crusher",2009,259,439,"Power Miners",NA,NA,7017,NA,1,1,"3626bpr0561","Minifig Head Dual Sided Power Miner Silver Plate and Orange Scars, Determined / Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8863-1","Blizzard's Peak",2010,502,123,"Racers","World Racers",NA,8179,NA,1,1,"3626bpr0558","Minifig Head Dual Sided Power Miner Connected Brow with Light Bluish Gray Sideburns and Orange Scar, Determined / Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"8863-1","Blizzard's Peak",2010,502,123,"Racers","World Racers",NA,8179,NA,1,1,"3626bpr0669","Minifig Head Dual Sided Stubble and Connected Brow, Determined / Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"8864-1","Desert of Destruction",2010,964,123,"Racers","World Racers",NA,2211,NA,1,1,"3626bpr0560","Minifig Head Dual Sided Power Miner Beard Stubble, Gray Smudge, Orange Scars, Determined / Alarmed Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"8864-1","Desert of Destruction",2010,964,123,"Racers","World Racers",NA,2211,NA,1,1,"3626bpr0669","Minifig Head Dual Sided Stubble and Connected Brow, Determined / Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"8899-1","Gator Swamp",2010,352,123,"Racers","World Racers",NA,4499,NA,1,1,"3626bpr0500","Minifig Head Dual Sided Black Eyebrows, Crows Feet, Open Mouth Scared, Mischievous [Recessed Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
